,market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,prev_closing_price,change_price,change_rate
83,KRW-STMX,2023-02-26T00:00:00,2023-02-26T09:00:00,9.04,9.73,9.02,9.59,1677455999944,28913313095.962627,3064936933.711716,9.05,0.54,0.0596685083
84,KRW-STMX,2023-02-27T00:00:00,2023-02-27T09:00:00,9.59,9.61,9.11,9.29,1677542392530,7827338868.579886,843267754.0065558,9.59,-0.3,-0.031282586
85,KRW-STMX,2023-02-28T00:00:00,2023-02-28T09:00:00,9.27,9.32,9.01,9.08,1677628793868,3716358054.612407,406249356.9386499,9.29,-0.21,-0.0226049516
86,KRW-STMX,2023-03-01T00:00:00,2023-03-01T09:00:00,9.08,9.26,9.02,9.25,1677715199958,5172207618.572516,564352063.6325111,9.08,0.17,0.018722467
87,KRW-STMX,2023-03-02T00:00:00,2023-03-02T09:00:00,9.25,9.26,8.72,8.96,1677801499359,4753261099.152239,531760247.5832281,9.25,-0.29,-0.0313513514
88,KRW-STMX,2023-03-03T00:00:00,2023-03-03T09:00:00,8.93,8.97,8.0,8.24,1677887983498,6357582392.821067,768231126.8163527,8.96,-0.72,-0.0803571429
89,KRW-STMX,2023-03-04T00:00:00,2023-03-04T09:00:00,8.25,8.37,8.03,8.13,1677974364021,2468729330.1047173,299639559.802465,8.24,-0.11,-0.0133495146
90,KRW-STMX,2023-03-05T00:00:00,2023-03-05T09:00:00,8.13,8.56,8.08,8.23,1678060798029,10244619888.482473,1227316458.232858,8.13,0.1,0.012300123
91,KRW-STMX,2023-03-06T00:00:00,2023-03-06T09:00:00,8.25,8.25,7.83,7.97,1678147154981,4011884667.8153787,502319394.984082,8.23,-0.26,-0.0315917375
92,KRW-STMX,2023-03-07T00:00:00,2023-03-07T09:00:00,7.97,8.54,7.77,8.02,1678233595041,20296972325.514545,2471063880.3965898,7.97,0.05,0.0062735257
93,KRW-STMX,2023-03-08T00:00:00,2023-03-08T09:00:00,8.03,8.36,7.8,7.86,1678319983320,10446895698.906961,1284013575.7284822,8.02,-0.16,-0.0199501247
94,KRW-STMX,2023-03-09T00:00:00,2023-03-09T09:00:00,7.87,8.06,6.98,7.18,1678406367831,6034155487.764478,810192543.1565362,7.86,-0.68,-0.0865139949
95,KRW-STMX,2023-03-10T00:00:00,2023-03-10T09:00:00,7.16,7.18,6.74,7.13,1678492798002,5676932859.532134,813439806.6363122,7.18,-0.05,-0.0069637883
96,KRW-STMX,2023-03-11T00:00:00,2023-03-11T09:00:00,7.15,7.35,6.79,7.1,1678579185856,3858813884.3731585,540650164.5316184,7.13,-0.03,-0.0042075736
97,KRW-STMX,2023-03-12T00:00:00,2023-03-12T09:00:00,7.08,7.41,6.65,7.41,1678665597246,3225588105.3947744,459140053.55609345,7.1,0.31,0.0436619718
98,KRW-STMX,2023-03-13T00:00:00,2023-03-13T09:00:00,7.4,8.05,7.06,7.89,1678751995692,5605053777.285196,743685586.3699859,7.41,0.48,0.0647773279
99,KRW-STMX,2023-03-14T00:00:00,2023-03-14T09:00:00,7.89,8.34,7.56,8.14,1678838395753,5734256096.876054,718506303.2521613,7.89,0.25,0.0316856781
100,KRW-STMX,2023-03-15T00:00:00,2023-03-15T09:00:00,8.14,8.38,7.63,7.76,1678924758898,7742351161.539779,949538511.483864,8.14,-0.38,-0.0466830467
101,KRW-STMX,2023-03-16T00:00:00,2023-03-16T09:00:00,7.75,7.92,7.66,7.9,1679011169801,1882291351.4296577,241832858.11610845,7.76,0.14,0.0180412371
102,KRW-STMX,2023-03-17T00:00:00,2023-03-17T09:00:00,7.91,8.43,7.81,8.42,1679097573299,3663349894.539438,452720167.8472333,7.9,0.52,0.0658227848
103,KRW-STMX,2023-03-18T00:00:00,2023-03-18T09:00:00,8.42,8.5,8.03,8.11,1679183974058,3880479427.6677327,469131184.35879034,8.42,-0.31,-0.0368171021
104,KRW-STMX,2023-03-19T00:00:00,2023-03-19T09:00:00,8.09,8.38,8.0,8.3,1679270398427,2848099607.580004,348771147.50556374,8.11,0.19,0.0234278668
105,KRW-STMX,2023-03-20T00:00:00,2023-03-20T09:00:00,8.3,8.43,8.0,8.04,1679356790844,3775997358.255018,459385571.5906403,8.3,-0.26,-0.0313253012
106,KRW-STMX,2023-03-21T00:00:00,2023-03-21T09:00:00,8.05,8.11,7.59,8.0,1679443192022,3363798503.769674,426052342.06660426,8.04,-0.04,-0.0049751244
107,KRW-STMX,2023-03-22T00:00:00,2023-03-22T09:00:00,8.0,8.0,7.33,7.49,1679529592608,5964720290.121486,781094834.6261905,8.0,-0.51,-0.06375
108,KRW-STMX,2023-03-23T00:00:00,2023-03-23T09:00:00,7.49,7.68,7.34,7.67,1679615975100,3019255471.4582233,403372714.65823084,7.49,0.18,0.0240320427
